date,location,location_type,location_code,location_code_type,data_type,value
2020-05-03,KS,state,20,fips_code,total_test_results_increase,1836
2020-05-03,KY,state,21,fips_code,positive,4879
2020-05-03,KY,state,21,fips_code,negative,52770
2020-05-03,KY,state,21,fips_code,pending,NA
2020-05-03,KY,state,21,fips_code,hospitalized_currently,334
2020-05-03,KY,state,21,fips_code,hospitalized_cumulative,1411
2020-05-03,KY,state,21,fips_code,in_icu_currently,178
2020-05-03,KY,state,21,fips_code,in_icu_cumulative,652
2020-05-03,KY,state,21,fips_code,on_ventilator_currently,NA
2020-05-03,KY,state,21,fips_code,on_ventilator_cumulative,NA
2020-05-03,KY,state,21,fips_code,recovered,1752
2020-05-03,KY,state,21,fips_code,death,248
2020-05-03,KY,state,21,fips_code,hospitalized,1411
2020-05-03,KY,state,21,fips_code,total,57649
2020-05-03,KY,state,21,fips_code,total_test_results,57649
2020-05-03,KY,state,21,fips_code,death_increase,0
2020-05-03,KY,state,21,fips_code,hospitalized_increase,0
2020-05-03,KY,state,21,fips_code,negative_increase,0
2020-05-03,KY,state,21,fips_code,positive_increase,0
2020-05-03,KY,state,21,fips_code,total_test_results_increase,0
2020-05-03,LA,state,22,fips_code,positive,29340
2020-05-03,LA,state,22,fips_code,negative,146820
2020-05-03,LA,state,22,fips_code,pending,NA
2020-05-03,LA,state,22,fips_code,hospitalized_currently,1530
2020-05-03,LA,state,22,fips_code,hospitalized_cumulative,NA
2020-05-03,LA,state,22,fips_code,in_icu_currently,NA
2020-05-03,LA,state,22,fips_code,in_icu_cumulative,NA
2020-05-03,LA,state,22,fips_code,on_ventilator_currently,213
2020-05-03,LA,state,22,fips_code,on_ventilator_cumulative,NA
2020-05-03,LA,state,22,fips_code,recovered,17303
2020-05-03,LA,state,22,fips_code,death,1969
2020-05-03,LA,state,22,fips_code,hospitalized,NA
2020-05-03,LA,state,22,fips_code,total,176160
2020-05-03,LA,state,22,fips_code,total_test_results,176160
2020-05-03,LA,state,22,fips_code,death_increase,19
2020-05-03,LA,state,22,fips_code,hospitalized_increase,0
2020-05-03,LA,state,22,fips_code,negative_increase,3102
2020-05-03,LA,state,22,fips_code,positive_increase,200
2020-05-03,LA,state,22,fips_code,total_test_results_increase,3302
2020-05-03,MA,state,25,fips_code,positive,68087
2020-05-03,MA,state,25,fips_code,negative,246559
2020-05-03,MA,state,25,fips_code,pending,NA
2020-05-03,MA,state,25,fips_code,hospitalized_currently,3617
2020-05-03,MA,state,25,fips_code,hospitalized_cumulative,6507
2020-05-03,MA,state,25,fips_code,in_icu_currently,904
2020-05-03,MA,state,25,fips_code,in_icu_cumulative,NA
2020-05-03,MA,state,25,fips_code,on_ventilator_currently,NA
2020-05-03,MA,state,25,fips_code,on_ventilator_cumulative,NA
2020-05-03,MA,state,25,fips_code,recovered,NA
2020-05-03,MA,state,25,fips_code,death,4004
2020-05-03,MA,state,25,fips_code,hospitalized,6507
2020-05-03,MA,state,25,fips_code,total,314646
2020-05-03,MA,state,25,fips_code,total_test_results,314646
2020-05-03,MA,state,25,fips_code,death_increase,158
2020-05-03,MA,state,25,fips_code,hospitalized_increase,129
2020-05-03,MA,state,25,fips_code,negative_increase,13828
2020-05-03,MA,state,25,fips_code,positive_increase,1824
2020-05-03,MA,state,25,fips_code,total_test_results_increase,15652
2020-05-03,MD,state,24,fips_code,positive,25462
2020-05-03,MD,state,24,fips_code,negative,107332
2020-05-03,MD,state,24,fips_code,pending,NA
2020-05-03,MD,state,24,fips_code,hospitalized_currently,1635
2020-05-03,MD,state,24,fips_code,hospitalized_cumulative,5051
2020-05-03,MD,state,24,fips_code,in_icu_currently,565
2020-05-03,MD,state,24,fips_code,in_icu_cumulative,NA
2020-05-03,MD,state,24,fips_code,on_ventilator_currently,NA
2020-05-03,MD,state,24,fips_code,on_ventilator_cumulative,NA
2020-05-03,MD,state,24,fips_code,recovered,1666
2020-05-03,MD,state,24,fips_code,death,1281
2020-05-03,MD,state,24,fips_code,hospitalized,5051
2020-05-03,MD,state,24,fips_code,total,132794
2020-05-03,MD,state,24,fips_code,total_test_results,132794
2020-05-03,MD,state,24,fips_code,death_increase,30
2020-05-03,MD,state,24,fips_code,hospitalized_increase,141
2020-05-03,MD,state,24,fips_code,negative_increase,6283
2020-05-03,MD,state,24,fips_code,positive_increase,989
2020-05-03,MD,state,24,fips_code,total_test_results_increase,7272
2020-05-03,ME,state,23,fips_code,positive,1185
2020-05-03,ME,state,23,fips_code,negative,19546
2020-05-03,ME,state,23,fips_code,pending,NA
2020-05-03,ME,state,23,fips_code,hospitalized_currently,33
2020-05-03,ME,state,23,fips_code,hospitalized_cumulative,183
2020-05-03,ME,state,23,fips_code,in_icu_currently,18
2020-05-03,ME,state,23,fips_code,in_icu_cumulative,NA
2020-05-03,ME,state,23,fips_code,on_ventilator_currently,12
2020-05-03,ME,state,23,fips_code,on_ventilator_cumulative,NA
2020-05-03,ME,state,23,fips_code,recovered,706
2020-05-03,ME,state,23,fips_code,death,57
2020-05-03,ME,state,23,fips_code,hospitalized,183
2020-05-03,ME,state,23,fips_code,total,20731
2020-05-03,ME,state,23,fips_code,total_test_results,20731
2020-05-03,ME,state,23,fips_code,death_increase,1
2020-05-03,ME,state,23,fips_code,hospitalized_increase,2
2020-05-03,ME,state,23,fips_code,negative_increase,0
2020-05-03,ME,state,23,fips_code,positive_increase,33
2020-05-03,ME,state,23,fips_code,total_test_results_increase,33
2020-05-03,MI,state,26,fips_code,positive,43754
2020-05-03,MI,state,26,fips_code,negative,168778
2020-05-03,MI,state,26,fips_code,pending,NA
2020-05-03,MI,state,26,fips_code,hospitalized_currently,2100
2020-05-03,MI,state,26,fips_code,hospitalized_cumulative,NA
2020-05-03,MI,state,26,fips_code,in_icu_currently,850
2020-05-03,MI,state,26,fips_code,in_icu_cumulative,NA
2020-05-03,MI,state,26,fips_code,on_ventilator_currently,713
2020-05-03,MI,state,26,fips_code,on_ventilator_cumulative,NA
2020-05-03,MI,state,26,fips_code,recovered,15659
2020-05-03,MI,state,26,fips_code,death,4049
2020-05-03,MI,state,26,fips_code,hospitalized,NA
2020-05-03,MI,state,26,fips_code,total,212532
2020-05-03,MI,state,26,fips_code,total_test_results,212532
2020-05-03,MI,state,26,fips_code,death_increase,29
2020-05-03,MI,state,26,fips_code,hospitalized_increase,0
2020-05-03,MI,state,26,fips_code,negative_increase,10276
2020-05-03,MI,state,26,fips_code,positive_increase,547
2020-05-03,MI,state,26,fips_code,total_test_results_increase,10823
2020-05-03,MN,state,27,fips_code,positive,6663
2020-05-03,MN,state,27,fips_code,negative,75969
2020-05-03,MN,state,27,fips_code,pending,NA
2020-05-03,MN,state,27,fips_code,hospitalized_currently,373
2020-05-03,MN,state,27,fips_code,hospitalized_cumulative,1199
2020-05-03,MN,state,27,fips_code,in_icu_currently,155
2020-05-03,MN,state,27,fips_code,in_icu_cumulative,426
2020-05-03,MN,state,27,fips_code,on_ventilator_currently,NA
2020-05-03,MN,state,27,fips_code,on_ventilator_cumulative,NA
2020-05-03,MN,state,27,fips_code,recovered,2596
2020-05-03,MN,state,27,fips_code,death,419
2020-05-03,MN,state,27,fips_code,hospitalized,1199
2020-05-03,MN,state,27,fips_code,total,82632
2020-05-03,MN,state,27,fips_code,total_test_results,82632
2020-05-03,MN,state,27,fips_code,death_increase,24
2020-05-03,MN,state,27,fips_code,hospitalized_increase,40
2020-05-03,MN,state,27,fips_code,negative_increase,3190
2020-05-03,MN,state,27,fips_code,positive_increase,435
2020-05-03,MN,state,27,fips_code,total_test_results_increase,3625
2020-05-03,MO,state,29,fips_code,positive,8386
2020-05-03,MO,state,29,fips_code,negative,74590
2020-05-03,MO,state,29,fips_code,pending,NA
2020-05-03,MO,state,29,fips_code,hospitalized_currently,896
2020-05-03,MO,state,29,fips_code,hospitalized_cumulative,NA
2020-05-03,MO,state,29,fips_code,in_icu_currently,NA
2020-05-03,MO,state,29,fips_code,in_icu_cumulative,NA
2020-05-03,MO,state,29,fips_code,on_ventilator_currently,141
2020-05-03,MO,state,29,fips_code,on_ventilator_cumulative,NA
2020-05-03,MO,state,29,fips_code,recovered,NA
2020-05-03,MO,state,29,fips_code,death,352
2020-05-03,MO,state,29,fips_code,hospitalized,NA
2020-05-03,MO,state,29,fips_code,total,82976
2020-05-03,MO,state,29,fips_code,total_test_results,82976
2020-05-03,MO,state,29,fips_code,death_increase,1
2020-05-03,MO,state,29,fips_code,hospitalized_increase,0
2020-05-03,MO,state,29,fips_code,negative_increase,0
2020-05-03,MO,state,29,fips_code,positive_increase,232
2020-05-03,MO,state,29,fips_code,total_test_results_increase,232
2020-05-03,MP,state,69,fips_code,positive,14
2020-05-03,MP,state,69,fips_code,negative,1321
2020-05-03,MP,state,69,fips_code,pending,NA
2020-05-03,MP,state,69,fips_code,hospitalized_currently,NA
2020-05-03,MP,state,69,fips_code,hospitalized_cumulative,NA
2020-05-03,MP,state,69,fips_code,in_icu_currently,NA
2020-05-03,MP,state,69,fips_code,in_icu_cumulative,NA
2020-05-03,MP,state,69,fips_code,on_ventilator_currently,NA
2020-05-03,MP,state,69,fips_code,on_ventilator_cumulative,NA
2020-05-03,MP,state,69,fips_code,recovered,12
2020-05-03,MP,state,69,fips_code,death,2
2020-05-03,MP,state,69,fips_code,hospitalized,NA
2020-05-03,MP,state,69,fips_code,total,1335
2020-05-03,MP,state,69,fips_code,total_test_results,1335
2020-05-03,MP,state,69,fips_code,death_increase,0
2020-05-03,MP,state,69,fips_code,hospitalized_increase,0
2020-05-03,MP,state,69,fips_code,negative_increase,387
2020-05-03,MP,state,69,fips_code,positive_increase,0
2020-05-03,MP,state,69,fips_code,total_test_results_increase,387
2020-05-03,MS,state,28,fips_code,positive,7550
2020-05-03,MS,state,28,fips_code,negative,70043
2020-05-03,MS,state,28,fips_code,pending,NA
2020-05-03,MS,state,28,fips_code,hospitalized_currently,667
2020-05-03,MS,state,28,fips_code,hospitalized_cumulative,1298
2020-05-03,MS,state,28,fips_code,in_icu_currently,143
2020-05-03,MS,state,28,fips_code,in_icu_cumulative,NA
2020-05-03,MS,state,28,fips_code,on_ventilator_currently,73
2020-05-03,MS,state,28,fips_code,on_ventilator_cumulative,NA
2020-05-03,MS,state,28,fips_code,recovered,3413
2020-05-03,MS,state,28,fips_code,death,303
2020-05-03,MS,state,28,fips_code,hospitalized,1298
2020-05-03,MS,state,28,fips_code,total,77593
2020-05-03,MS,state,28,fips_code,total_test_results,77593
2020-05-03,MS,state,28,fips_code,death_increase,12
2020-05-03,MS,state,28,fips_code,hospitalized_increase,33
2020-05-03,MS,state,28,fips_code,negative_increase,3009
2020-05-03,MS,state,28,fips_code,positive_increase,109
2020-05-03,MS,state,28,fips_code,total_test_results_increase,3118
2020-05-03,MT,state,30,fips_code,positive,455
2020-05-03,MT,state,30,fips_code,negative,14552
2020-05-03,MT,state,30,fips_code,pending,NA
2020-05-03,MT,state,30,fips_code,hospitalized_currently,5
2020-05-03,MT,state,30,fips_code,hospitalized_cumulative,61
2020-05-03,MT,state,30,fips_code,in_icu_currently,NA
2020-05-03,MT,state,30,fips_code,in_icu_cumulative,NA
2020-05-03,MT,state,30,fips_code,on_ventilator_currently,NA
2020-05-03,MT,state,30,fips_code,on_ventilator_cumulative,NA
2020-05-03,MT,state,30,fips_code,recovered,404
2020-05-03,MT,state,30,fips_code,death,16
2020-05-03,MT,state,30,fips_code,hospitalized,61
2020-05-03,MT,state,30,fips_code,total,15007
2020-05-03,MT,state,30,fips_code,total_test_results,15007
2020-05-03,MT,state,30,fips_code,death_increase,0
2020-05-03,MT,state,30,fips_code,hospitalized_increase,0
2020-05-03,MT,state,30,fips_code,negative_increase,372
2020-05-03,MT,state,30,fips_code,positive_increase,0
2020-05-03,MT,state,30,fips_code,total_test_results_increase,372
2020-05-03,NC,state,37,fips_code,positive,11664
2020-05-03,NC,state,37,fips_code,negative,132171
2020-05-03,NC,state,37,fips_code,pending,NA
2020-05-03,NC,state,37,fips_code,hospitalized_currently,475
2020-05-03,NC,state,37,fips_code,hospitalized_cumulative,NA
2020-05-03,NC,state,37,fips_code,in_icu_currently,NA
2020-05-03,NC,state,37,fips_code,in_icu_cumulative,NA
2020-05-03,NC,state,37,fips_code,on_ventilator_currently,NA
2020-05-03,NC,state,37,fips_code,on_ventilator_cumulative,NA
2020-05-03,NC,state,37,fips_code,recovered,NA
2020-05-03,NC,state,37,fips_code,death,422
2020-05-03,NC,state,37,fips_code,hospitalized,NA
2020-05-03,NC,state,37,fips_code,total,143835
2020-05-03,NC,state,37,fips_code,total_test_results,143835
2020-05-03,NC,state,37,fips_code,death_increase,2
2020-05-03,NC,state,37,fips_code,hospitalized_increase,0
2020-05-03,NC,state,37,fips_code,negative_increase,4205
2020-05-03,NC,state,37,fips_code,positive_increase,155
2020-05-03,NC,state,37,fips_code,total_test_results_increase,4360
2020-05-03,ND,state,38,fips_code,positive,1191
2020-05-03,ND,state,38,fips_code,negative,32162
2020-05-03,ND,state,38,fips_code,pending,NA
2020-05-03,ND,state,38,fips_code,hospitalized_currently,31
2020-05-03,ND,state,38,fips_code,hospitalized_cumulative,90
2020-05-03,ND,state,38,fips_code,in_icu_currently,NA
2020-05-03,ND,state,38,fips_code,in_icu_cumulative,NA
2020-05-03,ND,state,38,fips_code,on_ventilator_currently,NA
2020-05-03,ND,state,38,fips_code,on_ventilator_cumulative,NA
2020-05-03,ND,state,38,fips_code,recovered,517
2020-05-03,ND,state,38,fips_code,death,25
2020-05-03,ND,state,38,fips_code,hospitalized,90
2020-05-03,ND,state,38,fips_code,total,33353
2020-05-03,ND,state,38,fips_code,total_test_results,33353
2020-05-03,ND,state,38,fips_code,death_increase,1
2020-05-03,ND,state,38,fips_code,hospitalized_increase,0
2020-05-03,ND,state,38,fips_code,negative_increase,1768
2020-05-03,ND,state,38,fips_code,positive_increase,38
2020-05-03,ND,state,38,fips_code,total_test_results_increase,1806
2020-05-03,NE,state,31,fips_code,positive,5326
2020-05-03,NE,state,31,fips_code,negative,25936
2020-05-03,NE,state,31,fips_code,pending,NA
2020-05-03,NE,state,31,fips_code,hospitalized_currently,NA
2020-05-03,NE,state,31,fips_code,hospitalized_cumulative,NA
2020-05-03,NE,state,31,fips_code,in_icu_currently,NA
2020-05-03,NE,state,31,fips_code,in_icu_cumulative,NA
2020-05-03,NE,state,31,fips_code,on_ventilator_currently,NA
2020-05-03,NE,state,31,fips_code,on_ventilator_cumulative,NA
2020-05-03,NE,state,31,fips_code,recovered,NA
2020-05-03,NE,state,31,fips_code,death,76
2020-05-03,NE,state,31,fips_code,hospitalized,NA
2020-05-03,NE,state,31,fips_code,total,31262
2020-05-03,NE,state,31,fips_code,total_test_results,31262
2020-05-03,NE,state,31,fips_code,death_increase,3
2020-05-03,NE,state,31,fips_code,hospitalized_increase,0
2020-05-03,NE,state,31,fips_code,negative_increase,1426
2020-05-03,NE,state,31,fips_code,positive_increase,488
2020-05-03,NE,state,31,fips_code,total_test_results_increase,1914
2020-05-03,NH,state,33,fips_code,positive,2429
2020-05-03,NH,state,33,fips_code,negative,25964
2020-05-03,NH,state,33,fips_code,pending,220
2020-05-03,NH,state,33,fips_code,hospitalized_currently,103
2020-05-03,NH,state,33,fips_code,hospitalized_cumulative,277
2020-05-03,NH,state,33,fips_code,in_icu_currently,NA
2020-05-03,NH,state,33,fips_code,in_icu_cumulative,NA
2020-05-03,NH,state,33,fips_code,on_ventilator_currently,NA
2020-05-03,NH,state,33,fips_code,on_ventilator_cumulative,NA
2020-05-03,NH,state,33,fips_code,recovered,1107
2020-05-03,NH,state,33,fips_code,death,84
2020-05-03,NH,state,33,fips_code,hospitalized,277
2020-05-03,NH,state,33,fips_code,total,28613
2020-05-03,NH,state,33,fips_code,total_test_results,28393
2020-05-03,NH,state,33,fips_code,death_increase,3
2020-05-03,NH,state,33,fips_code,hospitalized_increase,7
2020-05-03,NH,state,33,fips_code,negative_increase,3925
2020-05-03,NH,state,33,fips_code,positive_increase,119
2020-05-03,NH,state,33,fips_code,total_test_results_increase,4044
2020-05-03,NJ,state,34,fips_code,positive,126744
2020-05-03,NJ,state,34,fips_code,negative,148322
2020-05-03,NJ,state,34,fips_code,pending,641
2020-05-03,NJ,state,34,fips_code,hospitalized_currently,5317
2020-05-03,NJ,state,34,fips_code,hospitalized_cumulative,NA
2020-05-03,NJ,state,34,fips_code,in_icu_currently,1623
2020-05-03,NJ,state,34,fips_code,in_icu_cumulative,NA
2020-05-03,NJ,state,34,fips_code,on_ventilator_currently,1198
2020-05-03,NJ,state,34,fips_code,on_ventilator_cumulative,NA
2020-05-03,NJ,state,34,fips_code,recovered,15642
2020-05-03,NJ,state,34,fips_code,death,7871
2020-05-03,NJ,state,34,fips_code,hospitalized,NA
2020-05-03,NJ,state,34,fips_code,total,275707
2020-05-03,NJ,state,34,fips_code,total_test_results,275066
2020-05-03,NJ,state,34,fips_code,death_increase,129
2020-05-03,NJ,state,34,fips_code,hospitalized_increase,0
2020-05-03,NJ,state,34,fips_code,negative_increase,9727
2020-05-03,NJ,state,34,fips_code,positive_increase,3027
2020-05-03,NJ,state,34,fips_code,total_test_results_increase,12754
2020-05-03,NM,state,35,fips_code,positive,3732
2020-05-03,NM,state,35,fips_code,negative,71212
2020-05-03,NM,state,35,fips_code,pending,NA
2020-05-03,NM,state,35,fips_code,hospitalized_currently,168
2020-05-03,NM,state,35,fips_code,hospitalized_cumulative,587
2020-05-03,NM,state,35,fips_code,in_icu_currently,NA
2020-05-03,NM,state,35,fips_code,in_icu_cumulative,NA
2020-05-03,NM,state,35,fips_code,on_ventilator_currently,NA
2020-05-03,NM,state,35,fips_code,on_ventilator_cumulative,NA
2020-05-03,NM,state,35,fips_code,recovered,812
2020-05-03,NM,state,35,fips_code,death,139
2020-05-03,NM,state,35,fips_code,hospitalized,587
2020-05-03,NM,state,35,fips_code,total,74944
2020-05-03,NM,state,35,fips_code,total_test_results,74944
2020-05-03,NM,state,35,fips_code,death_increase,8
2020-05-03,NM,state,35,fips_code,hospitalized_increase,0
2020-05-03,NM,state,35,fips_code,negative_increase,3607
2020-05-03,NM,state,35,fips_code,positive_increase,219
2020-05-03,NM,state,35,fips_code,total_test_results_increase,3826
2020-05-03,NV,state,32,fips_code,positive,5426
2020-05-03,NV,state,32,fips_code,negative,39843
2020-05-03,NV,state,32,fips_code,pending,NA
2020-05-03,NV,state,32,fips_code,hospitalized_currently,NA
2020-05-03,NV,state,32,fips_code,hospitalized_cumulative,NA
2020-05-03,NV,state,32,fips_code,in_icu_currently,NA
2020-05-03,NV,state,32,fips_code,in_icu_cumulative,NA
2020-05-03,NV,state,32,fips_code,on_ventilator_currently,NA
2020-05-03,NV,state,32,fips_code,on_ventilator_cumulative,NA
2020-05-03,NV,state,32,fips_code,recovered,182
2020-05-03,NV,state,32,fips_code,death,257
2020-05-03,NV,state,32,fips_code,hospitalized,NA
2020-05-03,NV,state,32,fips_code,total,45269
2020-05-03,NV,state,32,fips_code,total_test_results,45269
2020-05-03,NV,state,32,fips_code,death_increase,3
2020-05-03,NV,state,32,fips_code,hospitalized_increase,0
2020-05-03,NV,state,32,fips_code,negative_increase,767
2020-05-03,NV,state,32,fips_code,positive_increase,115
2020-05-03,NV,state,32,fips_code,total_test_results_increase,882
2020-05-03,NY,state,36,fips_code,positive,316415
2020-05-03,NY,state,36,fips_code,negative,669496
2020-05-03,NY,state,36,fips_code,pending,NA
2020-05-03,NY,state,36,fips_code,hospitalized_currently,9786
2020-05-03,NY,state,36,fips_code,hospitalized_cumulative,68736
2020-05-03,NY,state,36,fips_code,in_icu_currently,NA
2020-05-03,NY,state,36,fips_code,in_icu_cumulative,NA
2020-05-03,NY,state,36,fips_code,on_ventilator_currently,NA
2020-05-03,NY,state,36,fips_code,on_ventilator_cumulative,NA
2020-05-03,NY,state,36,fips_code,recovered,58950
2020-05-03,NY,state,36,fips_code,death,19189
2020-05-03,NY,state,36,fips_code,hospitalized,68736
2020-05-03,NY,state,36,fips_code,total,985911
2020-05-03,NY,state,36,fips_code,total_test_results,985911
2020-05-03,NY,state,36,fips_code,death_increase,280
2020-05-03,NY,state,36,fips_code,hospitalized_increase,846
2020-05-03,NY,state,36,fips_code,negative_increase,23402
2020-05-03,NY,state,36,fips_code,positive_increase,3438
2020-05-03,NY,state,36,fips_code,total_test_results_increase,26840
2020-05-03,OH,state,39,fips_code,positive,19914
2020-05-03,OH,state,39,fips_code,negative,130252
2020-05-03,OH,state,39,fips_code,pending,NA
2020-05-03,OH,state,39,fips_code,hospitalized_currently,931
2020-05-03,OH,state,39,fips_code,hospitalized_cumulative,3769
2020-05-03,OH,state,39,fips_code,in_icu_currently,393
2020-05-03,OH,state,39,fips_code,in_icu_cumulative,1078
2020-05-03,OH,state,39,fips_code,on_ventilator_currently,255
2020-05-03,OH,state,39,fips_code,on_ventilator_cumulative,NA
2020-05-03,OH,state,39,fips_code,recovered,NA
2020-05-03,OH,state,39,fips_code,death,1038
2020-05-03,OH,state,39,fips_code,hospitalized,3769
2020-05-03,OH,state,39,fips_code,total,150166
2020-05-03,OH,state,39,fips_code,total_test_results,150166
2020-05-03,OH,state,39,fips_code,death_increase,17
2020-05-03,OH,state,39,fips_code,hospitalized_increase,57
2020-05-03,OH,state,39,fips_code,negative_increase,3768
2020-05-03,OH,state,39,fips_code,positive_increase,579
2020-05-03,OH,state,39,fips_code,total_test_results_increase,4347
2020-05-03,OK,state,40,fips_code,positive,3972
2020-05-03,OK,state,40,fips_code,negative,59804
2020-05-03,OK,state,40,fips_code,pending,NA
2020-05-03,OK,state,40,fips_code,hospitalized_currently,236
2020-05-03,OK,state,40,fips_code,hospitalized_cumulative,743
2020-05-03,OK,state,40,fips_code,in_icu_currently,92
2020-05-03,OK,state,40,fips_code,in_icu_cumulative,NA
2020-05-03,OK,state,40,fips_code,on_ventilator_currently,NA
2020-05-03,OK,state,40,fips_code,on_ventilator_cumulative,NA
2020-05-03,OK,state,40,fips_code,recovered,2635
2020-05-03,OK,state,40,fips_code,death,238
2020-05-03,OK,state,40,fips_code,hospitalized,743
2020-05-03,OK,state,40,fips_code,total,63776
2020-05-03,OK,state,40,fips_code,total_test_results,63776
2020-05-03,OK,state,40,fips_code,death_increase,0
2020-05-03,OK,state,40,fips_code,hospitalized_increase,0
2020-05-03,OK,state,40,fips_code,negative_increase,0
2020-05-03,OK,state,40,fips_code,positive_increase,121
2020-05-03,OK,state,40,fips_code,total_test_results_increase,121
2020-05-03,OR,state,41,fips_code,positive,2680
2020-05-03,OR,state,41,fips_code,negative,59374
2020-05-03,OR,state,41,fips_code,pending,NA
2020-05-03,OR,state,41,fips_code,hospitalized_currently,205
2020-05-03,OR,state,41,fips_code,hospitalized_cumulative,598
2020-05-03,OR,state,41,fips_code,in_icu_currently,46
2020-05-03,OR,state,41,fips_code,in_icu_cumulative,NA
2020-05-03,OR,state,41,fips_code,on_ventilator_currently,21
2020-05-03,OR,state,41,fips_code,on_ventilator_cumulative,NA
2020-05-03,OR,state,41,fips_code,recovered,860
2020-05-03,OR,state,41,fips_code,death,109
2020-05-03,OR,state,41,fips_code,hospitalized,598
2020-05-03,OR,state,41,fips_code,total,62054
2020-05-03,OR,state,41,fips_code,total_test_results,62054
2020-05-03,OR,state,41,fips_code,death_increase,0
2020-05-03,OR,state,41,fips_code,hospitalized_increase,3
2020-05-03,OR,state,41,fips_code,negative_increase,1873
2020-05-03,OR,state,41,fips_code,positive_increase,45
2020-05-03,OR,state,41,fips_code,total_test_results_increase,1918
2020-05-03,PA,state,42,fips_code,positive,49267
2020-05-03,PA,state,42,fips_code,negative,191374
2020-05-03,PA,state,42,fips_code,pending,NA
2020-05-03,PA,state,42,fips_code,hospitalized_currently,2645
2020-05-03,PA,state,42,fips_code,hospitalized_cumulative,NA
2020-05-03,PA,state,42,fips_code,in_icu_currently,NA
2020-05-03,PA,state,42,fips_code,in_icu_cumulative,NA
2020-05-03,PA,state,42,fips_code,on_ventilator_currently,562
2020-05-03,PA,state,42,fips_code,on_ventilator_cumulative,NA
2020-05-03,PA,state,42,fips_code,recovered,NA
2020-05-03,PA,state,42,fips_code,death,2444
2020-05-03,PA,state,42,fips_code,hospitalized,NA
2020-05-03,PA,state,42,fips_code,total,240641
2020-05-03,PA,state,42,fips_code,total_test_results,240641
2020-05-03,PA,state,42,fips_code,death_increase,26
2020-05-03,PA,state,42,fips_code,hospitalized_increase,0
2020-05-03,PA,state,42,fips_code,negative_increase,4303
2020-05-03,PA,state,42,fips_code,positive_increase,962
2020-05-03,PA,state,42,fips_code,total_test_results_increase,5265
2020-05-03,PR,state,72,fips_code,positive,1808
2020-05-03,PR,state,72,fips_code,negative,9313
2020-05-03,PR,state,72,fips_code,pending,NA
2020-05-03,PR,state,72,fips_code,hospitalized_currently,NA
2020-05-03,PR,state,72,fips_code,hospitalized_cumulative,NA
2020-05-03,PR,state,72,fips_code,in_icu_currently,NA
2020-05-03,PR,state,72,fips_code,in_icu_cumulative,NA
2020-05-03,PR,state,72,fips_code,on_ventilator_currently,NA
2020-05-03,PR,state,72,fips_code,on_ventilator_cumulative,NA
2020-05-03,PR,state,72,fips_code,recovered,NA
2020-05-03,PR,state,72,fips_code,death,97
2020-05-03,PR,state,72,fips_code,hospitalized,NA
2020-05-03,PR,state,72,fips_code,total,11121
2020-05-03,PR,state,72,fips_code,total_test_results,11121
2020-05-03,PR,state,72,fips_code,death_increase,2
2020-05-03,PR,state,72,fips_code,hospitalized_increase,0
2020-05-03,PR,state,72,fips_code,negative_increase,0
2020-05-03,PR,state,72,fips_code,positive_increase,51
2020-05-03,PR,state,72,fips_code,total_test_results_increase,51
2020-05-03,RI,state,44,fips_code,positive,9477
2020-05-03,RI,state,44,fips_code,negative,62450
2020-05-03,RI,state,44,fips_code,pending,NA
2020-05-03,RI,state,44,fips_code,hospitalized_currently,330
2020-05-03,RI,state,44,fips_code,hospitalized_cumulative,1013
2020-05-03,RI,state,44,fips_code,in_icu_currently,83
2020-05-03,RI,state,44,fips_code,in_icu_cumulative,NA
2020-05-03,RI,state,44,fips_code,on_ventilator_currently,59
2020-05-03,RI,state,44,fips_code,on_ventilator_cumulative,NA
2020-05-03,RI,state,44,fips_code,recovered,565
2020-05-03,RI,state,44,fips_code,death,320
2020-05-03,RI,state,44,fips_code,hospitalized,1013
2020-05-03,RI,state,44,fips_code,total,71927
2020-05-03,RI,state,44,fips_code,total_test_results,71927
2020-05-03,RI,state,44,fips_code,death_increase,24
2020-05-03,RI,state,44,fips_code,hospitalized_increase,36
2020-05-03,RI,state,44,fips_code,negative_increase,1811
2020-05-03,RI,state,44,fips_code,positive_increase,188
2020-05-03,RI,state,44,fips_code,total_test_results_increase,1999
2020-05-03,SC,state,45,fips_code,positive,6626
2020-05-03,SC,state,45,fips_code,negative,57562
2020-05-03,SC,state,45,fips_code,pending,NA
2020-05-03,SC,state,45,fips_code,hospitalized_currently,NA
2020-05-03,SC,state,45,fips_code,hospitalized_cumulative,1110
2020-05-03,SC,state,45,fips_code,in_icu_currently,NA
2020-05-03,SC,state,45,fips_code,in_icu_cumulative,NA
2020-05-03,SC,state,45,fips_code,on_ventilator_currently,NA
2020-05-03,SC,state,45,fips_code,on_ventilator_cumulative,NA
2020-05-03,SC,state,45,fips_code,recovered,3622
2020-05-03,SC,state,45,fips_code,death,275
2020-05-03,SC,state,45,fips_code,hospitalized,1110
2020-05-03,SC,state,45,fips_code,total,64188
2020-05-03,SC,state,45,fips_code,total_test_results,64188
2020-05-03,SC,state,45,fips_code,death_increase,8
2020-05-03,SC,state,45,fips_code,hospitalized_increase,0
2020-05-03,SC,state,45,fips_code,negative_increase,2435
2020-05-03,SC,state,45,fips_code,positive_increase,137
2020-05-03,SC,state,45,fips_code,total_test_results_increase,2572
